"id_organization","merge_column","id_yslugi"
38,"38_гитара",210611
136,"136_аккордеон",210733
77,"77_Балалайка",210809
77,"77_Аккордеон",210818
143,"143_Гитара",211031
93,"93_Баян/аккордеон/балалайка/домра",211235
20911,"20911_Гитара",251724
122,"122_Общеразвивающая программа /Домра ",211267
80,"80_домра",211272
122,"122_Аккордеон/предпрофессиональная , 5 лет ",211287
122,"122_Домра/Предврофессиональная, 5 лет ",211293
122,"122_Народные инструменты/Балалайка/общеразвивающая , 7 лет ",211302
80,"80_Сприпка",211326
80,"80_Домра, балалайка, гитара, мандолина",211345
80,"80_Баян",211386
80,"80_Аккордион",211388
140,"140_Аккордеон, срок обучения 8 лет",211394
140,"140_Домра",211396
139,"139_Гитара",211461
42,"42_Народные инструменты",211580
42,"42_Аккордеон",211593
154,"154_Баян",211748
114,"114_Домра, предпрофессиональная программа, 8 лет",212243
107,"107_Гитара",212291
2,"2_Народные инструменты. предпрофессиональная, 5 лет, возраст 10-12",212318
2,"2_Народные инструменты, лет 5. Предпрофессиональная ",212320
2,"2_Народные инструменты, 5 лет. Предпрофессиональная, жен. 10-12, муж. 10-12",212321
801,"801_народные инструменты",212515
107,"107_Домра (п/п, 5 лет)",212694
20883,"20883_Народные инструменты, 5 лет, предпрофессиональная",212695
107,"107_Гитара",213020
107,"107_Гитара (5 лет, предпрофессиональная)",213191
86,"86_Народные инструменты/8 лет",213251
107,"107_Гитара, аккордеон, домра",213483
111,"111_балалайка",213583
20885,"20885_Народные инструменты",213674
132,"132_Шаблон общеразвивающей программы (4 часа занятий в неделю) Флейта, срок обучения 5 лет",213726
35,"35_Гитара ПП 6-9 лет",213729
37,"37_Аккордеон",213801
37,"37_Домра",213803
111,"111_аккордеон",213957
89,"89_Баян. Аккордеон. ОР. 4 часа в неделю",246723
107,"107_Шаблон общеразвивающей программы (4 часа занятий в неделю) Гитара",214000
36,"36_Народные инструменты/ гитара",214007
111,"111_Домра",214267
20883,"20883_Основы игры на русских народных инструментах, Комплексная",214496
140,"140_Баян",214510
59,"59_Балалайка (комплексная  7-летняя программа)",214636
37,"37_гитара",214681
85,"85_214682",214682
37,"37_Аккордеон",214717
119,"119_Аккордеон, 8 лет",214890
120,"120_гитара, предпрофессиональная, 5 лет",214894
59,"59_гитара",214961
37,"37_Аккордеон",216097
154,"154_Баян",217136
20912,"20912_Народные инструменты К У",218687
67,"67_Народные инструменты, 7 лет",218889
20912,"20912_Народные инструменты К У 5летка",218917
67,"67_Народные инструменты, 5 лет",219014
67,"67_4 часа в неделю",219206
67,"67_Народные инструменты, 7 лет",219330
67,"67_4 часа в неделю",219375
104,"104_Окарина. Общеразвивающая программа (4 часа в неделю)",219397
20883,"20883_Музыкальный инструмент  (2 часа в неделю)",219461
107,"107_Гитара (комплексная, срок обучения 5 лет)",219467
20912,"20912_Народные инструменты Я У",219584
67,"67_4 часа в неделю",219590
104,"104_Окарина. Предпрофессиональная программа (8 лет)",219616
20912,"20912_Народные инструменты Я У 5летка",219629
143,"143_ балалайка ",219683
78,"78_Народные инструменты",219781
161,"161_Гитара 5 лет",219821
161,"161_Аккордеон 5 лет",219888
162,"162_4 часа в неделю",219900
104,"104_Окарина. Комплексная программа (7 лет)",220416
104,"104_Окарина. Комплексная программа (5 лет)",220472
50,"50_Музыкальное искусство / Народные инструменты / Народные инструменты / ",220938
133,"133_гитара",223580
34,"34_баян, аккордеон / 7 лет",223805
34,"34_аккордеон, баян / 5 лет",223809
20879,"20879_Ансамбль народных инструментов",224062
21,"21_Гусли",224182
38,"38_домра",224450
38,"38_домра",224642
50,"50_Народные инструменты",229217
21,"21_6 часов в неделю",229362
76,"76_Гитара",229404
111,"111_народные инструменты",229558
111,"111_народны инструменты",229560
20912,"20912_Аккордеон 8К",229650
78,"78_народные инструменты",229886
78,"78_народные инструменты",229888
145,"145_народные инструменты",230016
145,"145_обучение игре на народных инструментах по типовым усебным планам и программам",230075
67,"67_Народные инструменты",230308
67,"67_Народные инструменты",230383
22,"22_Гитара",230470
22,"22_Гитара",230471
22,"22_Баян",230473
89,"89_Пп народные инструменты 8(9)",230523
20911,"20911_Гитара",230539
51,"51_Мандолина",231020
51,"51_Мандолина",231026
38,"38_аккордеон",231267
86,"86_4 часа в неделю",231348
93,"93_баян/аккордеон/балалайка/домра",231370
20885,"20885_Балалайка, домра 7 часов в неделю",231383
2,"2_Аккордеон, баян, классическая гитара",232069
96,"96_Гитара",232231
1800,"1800_Балалайка",233483
20911,"20911_Аккордеон ",233499
29,"29_гитара 5 лет",233579
103,"103_4 часа в неделю",237575
20912,"20912_Аккордеон 8К повтор",237780
20912,"20912_Домра 8К",237784
117,"117_Баян",238066
131,"131_Народные инструменты, лет: 5, Предпрофессиональная, жен.9-12, муж.9-12",239372
92,"92_гитара, домра, баян, аккордеон",252750
88,"88_Гусли звончатые 8 лет",261788
88,"88_Аккордеон 8 лет",261819
89,"89_К. Баян. Аккордеон. Домра. Балалайка. Гитара. ",266759
20912,"20912_Гитара 8К для детей от 6-9 лет",268435
1429,"1429_Струнные народные инструменты 2016",270095
1429,"1429_Струнные щипковые инструменты 2016",270175
67,"67_4 часа в неделю",293610
92,"92_Народные инструменты",300406
104,"104_Окарина. Общеразвивающая программа (4 часа в неделю)",304043
86,"86_Общеразвивающая программа (4 часа занятий в неделю)",304536
85,"85_306061",306061
85,"85_306063",306063
78,"78_4 часа в неделю",307556
114,"114_НАРОДНЫЕ, ОП, 9 часов в неделю",310083
114,"114_НАРОДНЫЕ, 5 ЛЕТ, 9 часов в неделю",310401
78,"78_Народные инструменты",315281
20883,"20883_Основы игры на русских народных инструментах (2часа в неделю)",315335
82,"82_Гитара",315974
16,"16_4 часа в неделю",316008
109,"109_Народные инструменты, лет: 8, Предпрофессиональная",316574
20883,"20883_Основы игры на русских народных инструментах (2 часа в неделю)",316637
137,"137_Музыкальное искусство Народные инструменты Домра Балалайка Баян предпроф",317041
111,"111_Домра. Народные инструменты. 8 лет Предпрофессиональная, жен 6-9, муж.6-9",317043
111,"111_Баян. Народные инструменты. 8 лет. Предпрофессиональная, жен 6-9, муж. 6-9",317045
111,"111_Домра. Народные инструменты. 5 лет. Предпрофессиональная, жен.10-12, муж 10-12",317047
111,"111_Домра.Народные инструменты. 5 лет. Предпрофессиональная, жен.10-12, муж.10-12",317049
89,"89_Баян. Аккордеон ПП 8(9)",317236
16,"16_4 часа в неделю",319228
104,"104_Окарина. Общеразвивающая программа (ранее комплексная), 7 лет обучения ",322295
77,"77_Гитара",41812
104,"104_Окарина. Общеразвивающая программа (ранее комплексная), 5 лет обучения ",322297
52,"52_народные инструменты",323764
1429,"1429_Струнные народные инструменты 2017",325916
114,"114_Народные инструменты, 5 лет, ППП",327769
12,"12_гитара",347352
35,"35_Домра",359087
20883,"20883_Народные инструменты, 5 лет (5,5 - 7,5 часов в неделю)",361747
78,"78_Народные инструменты (ОТДЕЛЕНИЕ ПЛАТНЫХ УСЛУГ)",430453
89,"89_Баян. Аккордеон. Домра. Балалайка. Гитара. ОР",430958
78,"78_народные инструменты",478452
20911,"20911_Народные инструменты",482215
92,"92_народные инструменты",482763
20911,"20911_Гитара",483272
20911,"20911_Гитара",484586
20911,"20911_Аккордеон",488690
53,"53_/Народные инструменты/ Гармонь/",502509
53,"53_Народные инструменты /Гармонь / ",502518
151,"151_Баян/Аккордеон",507409
78,"78_4 часа в неделю",700865
20911,"20911_Гитара",720544
104,"104_Окарина, уровень I",742552
104,"104_Окарина, уровень I",980549
53,"53_гармонь",1021724
80,"80_Баян, аккордион, домра, балалайка, мандолина, гитара",1031278
104,"104_Искусство колокольного звона",1033756
29,"29_гитара",1098265
29,"29_баян",1098268
17,"17_Гитара",39237
23,"23_Гитара",39272
32,"32_Гитара",39395
42,"42_Гитара",39416
42,"42_Гитара",39466
81,"81_Гитара",40144
26,"26_Гитара",40282
37,"37_Гитара",40664
131,"131_Гитара",40795
37,"37_Гитара",40884
40,"40_Гитара",41036
128,"128_Гитара",41618
155,"155_Гитара",41766
155,"155_Гитара",41768
78,"78_Гитара",41823
48,"48_Гитара",41826
154,"154_Гитара",41905
89,"89_Гитара",42011
53,"53_Гитара",42108
53,"53_Гитара",42110
113,"113_Гитара",43625
161,"161_Гитара",44497
1429,"1429_Ансамбль гитаристов Перемена",57863
1429,"1429_Гитара Перемена-2",58273
1429,"1429_Гитара Надежда",58279
1429,"1429_Гитара Перемена 1",58280
1429,"1429_Классическая гитара",58753
21418,"21418_Гитара",66749
118,"118_Гитара",88081
130,"130_Гитара",88140
130,"130_Гитара",88141
143,"143_Гитара",88470
114,"114_Гитара",112134
1429,"1429_Гитара Аккорд",134952
118,"118_Гитара",144804
20,"20_Гитара",144818
15,"15_Общеразвивающая программа. Гитара (4 часа занятий в неделю)",145441
20,"20_Гитара",145466
23,"23_Шаблон общеразвивающей программы  (4 часа занятий в неделю)",145598
82,"82_Шаблон общеразвивающей программы  (2 часа индивидуальных занятий в неделю)",145820
116,"116_Гитара (6 часов  занятий в неделю), 3 года обучения",145850
44,"44_145958",145958
14,"14_Шаблон общеразвивающей программы (4 часа занятий в неделю)",146021
14,"14_Шаблон общеразвивающей программы (4 часа занятий в неделю)",146022
81,"81_Гитара_общеразвивающая программа_5 лет (4 часа занятий в неделю)",146042
123,"123_Гитара  (4 часа занятий в неделю)",146074
117,"117_Шаблон общеразвивающей программы (4 часа занятий в неделю)",146419
36,"36_Шаблон общеразвивающей программы  (2 часа индивидуальных занятий в неделю)",146432
29,"29_Шаблон общеразвивающей программы (4 часа занятий в неделю)",147621
29,"29_Шаблон общеразвивающей программы (4 часа занятий в неделю)",147632
162,"162_Гитара",147697
125,"125_Шаблон общеразвивающей программы  (4 часа занятий в неделю)",147870
132,"132_Гитара, 5 лет, общеразвивающая программа, возраст: 8-12 лет",147885
161,"161_Шаблон общеразвивающей программы  (4 часа занятий в неделю)",147908
144,"144_Шаблон общеразвивающей программы  (2 часа индивидуальных занятий в неделю)",150099
38,"38_Шаблон общеразвивающей программы (4 часа занятий в неделю)",150799
38,"38_Шаблон общеразвивающей программы (4 часа занятий в неделю)",150811
145,"145_Гитара, общеразвивающая",152098
48,"48_Шаблон общеразвивающей программы (4 часа занятий в неделю)",152309
96,"96_Шаблон общеразвивающей программы (4 часа занятий в неделю)",155373
34,"34_Общеразвивающая программа / Народные инструменты (4 часа занятий в неделю)",157112
76,"76_Гитара общеразвивающая программа (4 часа занятий в неделю)",159116
88,"88_Гитара. Общеразвивающая 5 лет. 4 часа занятий в неделю.",159423
120,"120_Шаблон общеразвивающей программы (4 часа занятий в неделю)",160015
120,"120_Шаблон общеразвивающей программы (4 часа занятий в неделю)",160017
120,"120_Шаблон общеразвивающей программы (4 часа занятий в неделю)",160023
120,"120_Гитара, общеразвивающая программа, 2 часа занятий в неделю",160026
114,"114_Общеразвивающая программа,Гитара, ВНЕБЮДЖЕТ (4 часа занятий в неделю)",160079
118,"118_Гитара",160362
26,"26_Гитара",161108
26,"26_Гитара",161109
162,"162_Общеразвивающая программа  (6 часов занятий в неделю)",161198
43,"43_Гитара",162198
16,"16_Гитара, 3 года",162879
16,"16_Гитара, 5 лет",162880
16,"16_Гитара, 7 лет, Общеразвивающая, 6-18",162881
1429,"1429_Гитара (4 часа занятий в неделю)",162995
1429,"1429_Гитара (4 часа занятий в неделю)",163111
1429,"1429_Гитара (4 часа занятий в неделю)",163275
1429,"1429_Гитара (4 часа занятий в неделю)",163279
20879,"20879_Музыкальный инструмент ГИТАРА",163861
20911,"20911_Гитара",164045
20911,"20911_Гитара 2",164046
20879,"20879_Гитара классическая/ общеразвивающая",164491
120,"120_Шаблон общеразвивающей программы (4 часа занятий в неделю)",165296
59,"59_АРХИВ",165382
48,"48_Шаблон общеразвивающей программы (6 часов групповых занятий в неделю)",168959
48,"48_Шаблон общеразвивающей программы  (2 часа индивидуальных занятий в неделю)",177593
48,"48_Шаблон общеразвивающей программы (4 часа занятий в неделю)",190265
20912,"20912_Гитара 7Я",209317
32,"32_Шаблон общеразвивающей программы (4 часа занятий в неделю)",209321
95,"95_Гитара. Общеразвивающая программа (4 часа занятий в неделю)",209363
59,"59_Гитара",215273
20883,"20883_Музыкальный инструмент. Гитара (4 часа занятий в неделю), Углубленный уровень",209420
95,"95_Гитара",209507
121,"121_Шаблон общеразвивающей программы  (2 часа индивидуальных занятий в неделю)",209760
13,"13_ Народные инструменты / Гитара / (4 часа занятий в неделю)",209897
105,"105_Шаблон общеразвивающей программы (4 часа занятий в неделю)",209932
74,"74_Гитара",210408
101,"101_Гитара",210418
22,"22_Гитара",210487
114,"114_Гитара",210980
74,"74_Шаблон общеразвивающей программы (4 часа занятий в неделю)",211005
114,"114_Гитара",211061
55,"55_Шаблон общеразвивающей программы (4 часа занятий в неделю)",211123
143,"143_общеразвивающей программы (4 часа занятий в неделю) гитара",211241
55,"55_Шаблон общеразвивающей программы  (2 часа индивидуальных занятий в неделю)",211295
93,"93_Шаблон общеразвивающей программы (4 часа занятий в неделю)",211346
80,"80_Шаблон общеразвивающей программы гитара 5 лет",211356
119,"119_Шаблон общеразвивающей программы  (6 часов групповых занятий в неделю)",211521
50,"50_Шаблон общеразвивающей программы  (4 часа занятий в неделю)",211569
2,"2_Шаблон общеразвивающей программы (4 часа занятий в неделю)",211592
20911,"20911_Гитара (4 часа занятий в неделю)",212315
130,"130_Гитара",212568
136,"136_Гитара",212666
146,"146_Шаблон общеразвивающей программы (4 часа занятий в неделю)",212678
20911,"20911_ГИТАРА  (2 часа индивидуальных занятий в неделю)",213153
130,"130_Гитара",213383
36,"36_Шаблон общеразвивающей программы  (2 часа индивидуальных занятий в неделю)",213578
120,"120_Гитара",213800
136,"136_Гитара",213812
37,"37_Гитара",213815
118,"118_Гитара",213818
136,"136_Гитара",213846
1429,"1429_Классическая гитара (2 часа индивидуальных занятий в неделю)",213921
120,"120_Гитара",213941
22,"22_Гитара",213973
22,"22_Гитара",213974
107,"107_Гитара",213999
92,"92_Гитара",214263
84,"84_Шаблон общеразвивающей программы (4 часа занятий в неделю)",214333
1429,"1429_Классическая гитара (4 часа занятий в неделю)",214357
1800,"1800_Гитара",214369
1800,"1800_Гитара",214379
20883,"20883_Классическая гитара, Комплексная",214441
14,"14_гитара",214576
17,"17_Гитара",214797
117,"117_Гитара",214877
59,"59_Гитара",214992
77,"77_Гитара",215463
82,"82_Гитара",216148
76,"76_Гитара",216285
56,"56_4 часа в неделю",216480
112,"112_Гитара",216527
112,"112_Гитара",216528
20885,"20885_4 часа в неделю",216562
20885,"20885_Гитара",216602
56,"56_гитара",216728
136,"136_гитара (общеразвивающая на углубленном уровне - 5 лет)",216856
136,"136_гитара (общеразвивающая на углубленном уровне - 7 лет)",216866
39,"39_Гитара",216929
74,"74_Гитара",216948
39,"39_Гитара",216959
10,"10_Гит.",217091
10,"10_Гит.",217094
153,"153_4 часа в неделю",217184
153,"153_Гитара. 5 лет. 4 часа в неделю",217188
2,"2_Гитара",217277
2,"2_Гитара",217278
2,"2_2 часа в неделю",217337
2,"2_2 часа в неделю",217338
2,"2_2 часа в неделю",217339
74,"74_Гитара",217377
136,"136_Гитара",217525
136,"136_гитара (предпрофессиональная - 5 лет)",217526
129,"129_Гитара, 5 лет",217697
129,"129_Гитара, 7 лет",217698
155,"155_Гитара",217708
155,"155_4 часа в неделю",217979
121,"121_2 часа в неделю",218133
120,"120_гитара ",218207
20885,"20885_6 часов в неделю",218656
95,"95_Гитара",219033
20879,"20879_Базовая программа 2 года",219039
20879,"20879_Углубленная программа 2 года",219041
95,"95_Гитара",219043
13,"13_гитара",219065
15,"15_Гитара, срок обучения 5 лет, Комплексная образовательная программа",219104
21,"21_2 часа в неделю",219131
56,"56_2 часа в неделю",219142
15,"15_Гитара, срок  обучения 7 лет, Комплексная образовательная программа",219161
117,"117_Гитара",219214
117,"117_Гитара",219215
11,"11_ГИТАРА",219221
16,"16_Гитара, 5 лет, комплексная",219236
801,"801_гитара",219251
118,"118_Гитара",219325
104,"104_Гитара. Общеразвивающая программа (4 часа в неделю)",219327
104,"104_Гитара - 4 часа в неделю. Общеразвивающая программа",219337
23,"23_Гитара",219381
23,"23_Гитара",219393
96,"96_Гитара",219400
118,"118_Гитара",219415
23,"23_Гитара",219423
55,"55_Гитара",219586
82,"82_Гитара",219645
116,"116_4 часа в неделю Гитара",219666
55,"55_Гитара",219678
162,"162_4 часа в неделю",219713
162,"162_Гитара",219760
55,"55_Гитара",219783
92,"92_Гитара",219784
92,"92_Гитара",219786
162,"162_гитара",219791
114,"114_Гитара, комплексная программа, 7 лет",219807
55,"55_Гитара",219882
55,"55_2 часа в неделю",219889
162,"162_Гитара",219901
153,"153_гитара",219975
161,"161_Гитара 5 лет, предпрофессиональная",219993
104,"104_Гитара. Предпрофессиональная программа (8 лет)",220011
104,"104_Гитара. Предпрофессиональная программа (5 лет)",220013
103,"103_Гитара",220047
103,"103_Гитара",220054
49,"49_Гитара, лет: 7. Комплексная образовательная программа Хоровой школы",220056
153,"153_гитара",220067
42,"42_Гитара",220093
49,"49_Гитара народного отдела Хоровой специализации",220144
113,"113_Гитара",220195
162,"162_4 часа в неделю",220224
33,"33_Гитара",220245
33,"33_Гитара",220257
88,"88_Гитара. Общеразвивающая 5 лет. 4 часа в неделю.",220295
88,"88_Гитара. Комплексная 5 лет",220297
88,"88_Гитара. Комплексная 7 лет.",220299
81,"81_Гитара комплексная 5 лет",220351
81,"81_4 часа в неделю",220367
161,"161_народные инструменты/гитара",220378
161,"161_народные инструменты/гитара",220384
31,"31_Гитара, 7 лет обучения",220617
146,"146_гитара",220860
56,"56_гитара 5",220967
96,"96_Гитара",221011
146,"146_4 часа в неделю",221219
43,"43_Музыкальное искусство / Народные инструменты / Гитара / ",221445
85,"85_221502",221502
146,"146_4 часа в неделю",221758
146,"146_4 часа в неделю",221761
85,"85_221843",221843
104,"104_Гитара. Комплексная программа (7 лет)",222160
104,"104_Гитара. Комплексная программа (5 лет)",222161
50,"50_Народные инструменты / Гитара / ",222976
85,"85_223252",223252
85,"85_4 часа в неделю",223457
121,"121_Гитара",223466
121,"121_Гитара",223471
109,"109_Гитара",223504
154,"154_Гитара",223521
154,"154_Гитара",223522
31,"31_Гитара, 5 лет обучения",223645
161,"161_гитара 5 лет",223682
109,"109_Гитара",223691
40,"40_7,5 лет  гитатра 7 лет",223701
154,"154_Гитара ",223765
31,"31_Гитара, общеразвивающая программа",223774
95,"95_Гитара. Общеразвивающая программа (4 часа занятий в неделю)",223788
34,"34_гитара / 5 лет",223814
34,"34_гитара / 7 лет",223820
85,"85_4 часа в неделю",223923
112,"112_гитара",224041
40,"40_7,5 лет Гитара 5 лет",224043
125,"125_4 часа в неделю",224102
26,"26_4 часа в неделю",224111
26,"26_4 часа в неделю",224118
26,"26_4 часа в неделю",224119
114,"114_Гитара, Общеразвивающая, 3 года, 4 часа в неделю",224121
26,"26_4 часа в неделю",224123
1429,"1429_Исток Классическая гитара",224154
162,"162_Гитара",224198
8,"8_4 часа в неделю",224281
8,"8_Народные инструменты",224285
119,"119_4 часа в неделю",224508
97,"97_2 часа в неделю",224692
152,"152_гитара",225979
152,"152_гитара",225983
143,"143_гитара 8 лет",226059
143,"143_общеразвивающей программы (4 часа занятий в неделю) гитара",226702
52,"52_Гитара",227313
52,"52_Гитара",227317
76,"76_4 часа в неделю",227347
44,"44_228621",228621
44,"44_228623",228623
44,"44_228637",228637
44,"44_228638",228638
83,"83_Гитара",228776
83,"83_Гитара",228780
83,"83_Гитара",228785
83,"83_Гитара ",228828
59,"59_ГИТАРА",228963
155,"155_Гитара",228966
52,"52_Гитара",229045
24,"24_Гитара",229093
97,"97_гитара",229208
81,"81_2 часа в неделю",229287
81,"81_6 часов в неделю",229300
51,"51_Гитара",229307
81,"81_6 часов в неделю",229319
102,"102_гитара",229352
76,"76_Гитара",229396
162,"162_Гитара",229437
102,"102_гитара 6-9 предпрофессиональная",229521
102,"102_гитара предпрофессиональная 10-12",229522
146,"146_4 часа в неделю",229616
102,"102_гитара 10-12 предпрофессиональная",229618
97,"97_гитара",229628
97,"97_гитара",229632
25,"25_4 часа в неделю (гитара)",229634
1429,"1429_Гитарный ансамбль Перемена",229802
20885,"20885_Гитара",229885
20885,"20885_Гитара",229890
130,"130_Гитара, 4 часа в неделю",229932
130,"130_(платное обучение) 4 часа в неделю",229945
20885,"20885_Гитара",229987
107,"107_Гитара",230032
91,"91_Гитара 8 лет",230156
102,"102_комплексная гитара 5 лет",230165
102,"102_комплексная гитара 7 лет",230178
45,"45_Гитара. Предпрофессиональная, возраст 7-11 лет",230183
12,"12_гитара",230208
33,"33_4 часа в неделю",230214
112,"112_гитара",230261
112,"112_гитара",230300
59,"59_ГИТАРА",230349
59,"59_ГИТАРА ",230361
85,"85_230442",230442
42,"42_Гитара",230448
107,"107_Гитара",230476
121,"121_2 часа в неделю",230478
12,"12_гитара",230522
12,"12_гитара",230525
44,"44_230542",230542
154,"154_Гитара",230546
118,"118_Гитара",230553
118,"118_Гитара",230563
12,"12_гитара",230569
118,"118_Гитара",230647
119,"119_4 часа в неделю",230653
105,"105_Гитара",230672
105,"105_Гитара",230677
139,"139_Гитара",230716
79,"79_гитара общеразвивающая 5 лет",230733
94,"94_ГИТАРА, срок обучения 8 лет",230737
48,"48_гитара, общеразвивающая программа, 7-летнее обучение",230758
48,"48_Гитара, общеразвивающая программа, 5-летнее обучение",230762
15,"15_4 часа в неделю",230771
116,"116_Гитара, лет: 8, Предпрофессиональная, жен.6-9, муж.6-9",230787
20885,"20885_Гитара, 4 часа в неделю",230810
125,"125_4 часа в неделю",230817
140,"140_2 часа в неделю",230828
162,"162_Гитара",230869
162,"162_Гитара",230871
20,"20_Гитара",230920
154,"154_Гитара",230966
114,"114_Гитара, общеразвивающая, 5 лет, 4 часа в неделю",230988
114,"114_Гитара, общеразвивающая, 5 лет, 4 часа в неделю",230989
49,"49_Гитара, народный отдел Хоровой специализации, предпрофессиональная образовательная программа",230990
52,"52_Гитара",231038
52,"52_Гитара",231048
20885,"20885_Гитара, 7 часов в неделю",231051
39,"39_Гитара",231056
132,"132_Общеразвивающая программа, гитара, 5 лет",231077
114,"114_ГИТАРА, предпрофессиональная, 8 лет обучения",231101
152,"152_гитара",231149
16,"16_4 часа в неделю",231161
16,"16_4 часа в неделю",231166
16,"16_4 часа в неделю",231168
39,"39_Гитара",231182
39,"39_Гитара",231193
155,"155_4 часа в неделю",231203
36,"36_Гитара - 8 лет",231221
93,"93_Гитара 8 лет. предпроф.",231249
117,"117_4 часа в неделю",231254
114,"114_ГИТАРА, предпрофессиональная программа, 5 лет ",231294
82,"82_4 часа в неделю",231296
50,"50_Гитара",231309
50,"50_Гитара",231311
38,"38_4 часа в неделю",231312
50,"50_Гитара",231360
93,"93_Гитара предпроф.",231368
139,"139_Гитара",231404
80,"80_Гитара",231435
10,"10_4 часа в неделю",231502
43,"43_Гитара",231512
21,"21_гитара",231731
13,"13_гитара",231741
125,"125_4 часа в неделю",231746
84,"84_4 часа в неделю",231775
128,"128_Гитара (4 часа в неделю)",231776
84,"84_4 часа в неделю",231804
101,"101_Гитара. Предпрофессиональная.",231808
80,"80_Гитара",231832
122,"122_4 часа в неделю",231854
79,"79_2 часа в неделю",231863
17,"17_Гитара. Предпрофессиональная. ",231904
11,"11_4 часа в неделю",231912
17,"17_Гитара. Общеобразовательная общеразвивающая",232067
29,"29_гитара 5 лет",232092
56,"56_гитара",232141
110,"110_Гитара",232146
11,"11_Гитара, лет: 8, Предпрофессиональная, жен.6-9, муж.6-9 ",232239
139,"139_Музыкальное исполнительство инструмент Гитара",232412
139,"139_Музыкальное исполнительство инструмент Гитара",232433
88,"88_Гитара. Предпрофессиональная. 8 лет.",232456
161,"161_ГИТАРА 1/8 ПР/ПР",232635
51,"51_Гитара",232778
51,"51_Гитара",232780
79,"79_2 часа в неделю",232797
12,"12_гитара",232805
105,"105_4 часа в неделю",232919
38,"38_гитара",233035
111,"111_2 часа в неделю",233387
1429,"1429_Гитарный ансамбль Перемена - 2 2016",233772
88,"88_Гитара. Предпрофессиональная. 5 лет.",234317
20879,"20879_Гитара классическая",234652
49,"49_4 часа в неделю",234786
4,"4_гитара",235546
4,"4_4 часа в неделю",235567
4,"4_4 часа в неделю",235573
4,"4_2 часа в неделю",235581
32,"32_4 часа в неделю",235793
91,"91_Гитара 5 лет",236225
162,"162_Гитара",237210
140,"140_Гитара Предпрофессиональная программа 8 лет",237473
162,"162_Гитара",237688
96,"96_4 часа в неделю",246637
161,"161_4 часа в неделю",247277
161,"161_О/Р ГИТАРА 4 часа в неделю",247881
119,"119_Гитара 8 лет",247888
35,"35_Гитара",248383
106,"106_4 часа в неделю",249007
44,"44_249593",249593
59,"59_ГИТАРА",251340
99,"99_Гитара",251726
17,"17_Гитара общеобразовательная общеразвивающая программа. 5 Лет.",254697
161,"161_ГИТАРА О/Р 5 ЛЕТ",257504
26,"26_гитара",258326
56,"56_4 часа в неделю",260852
92,"92_4 часа в неделю",262876
117,"117_гитара",316670
152,"152_4 часа в неделю",263178
19,"19_Гитара, 7 лет",265223
119,"119_4 часа в неделю",268438
1429,"1429_Классическая гитара 2016",268671
1429,"1429_Гитара Аккорд 2016",268712
146,"146_гитара предпрофессиональная",269884
101,"101_4 часа в неделю",276687
81,"81_6 часов в неделю",282078
133,"133_4 часа в неделю",287842
133,"133_4 часа в неделю",287952
45,"45_Народные инструменты, Гитара, лет: 8, Предпрофессиональная, жен.6-9, муж.6-9 ",288245
59,"59_ГИТАРА",292143
118,"118_Гитара",292525
106,"106_4 часа в неделю",299668
161,"161_ГИТАРА БУДАШКИНА",300413
128,"128_Гитара",301125
91,"91_Гитара общеобразоват 7 лет 2 раза в неделю",301309
99,"99_Гитара",301766
161,"161_ГИТАРА БУДАШКИНА",302946
146,"146_4 часа в неделю",303008
144,"144_Гитара",303089
144,"144_Гитара",303091
144,"144_Гитара",303095
144,"144_2 часа в неделю",303102
104,"104_Гитара. Общеразвивающая программа (4 часа в неделю)",304070
107,"107_Гитара, о/р, 5 лет",304141
107,"107_Гитара, о/р, 7 лет, с 2015 г.",304252
107,"107_Гитара, п/п, 8 лет, с 2015 г.",304288
107,"107_Гитара, п/п, 5 лет",304292
74,"74_Гитара ",305185
74,"74_Гитара предпрофессиональная программа 7 лет",305198
79,"79_ГИТАРА",305879
44,"44_Народные инструменты. Срок обучения 5 лет.",306147
44,"44_Народные инструменты. Срок обучения 7 лет.",306148
79,"79_ГИТАРА 5",306165
44,"44_Народные инструменты. Срок обучения 3 года.",306203
44,"44_Народные инструменты. Срок обучения 8 лет.",306208
44,"44_Народные инструменты. Срок обучения 5 лет.",306221
34,"34_4 часа в неделю",307190
107,"107_Гитара",307279
40,"40_Народные инструменты, Гитара, лет: 5, Общеразвивающая, жен.6-12, муж.6-12",307680
114,"114_ГИТАРА, комплексаня, 5 лет ",308246
120,"120_Гитара, 2 часа в неделю",308521
78,"78_4 часа в неделю",310338
121,"121_Гитара",312377
20879,"20879_Гитара классическая",312919
59,"59_ГИТАРА",313003
59,"59_гитара",313101
59,"59_ГИТАРА (нов)",313295
59,"59_ГИТАРА (нов)1",313466
59,"59_ГИТАРА (нов)",313591
33,"33_Гитара (7 лет)",314507
33,"33_Гитара (5 лет)",314509
37,"37_Гитара",314956
37,"37_Гитара",314957
89,"89_ОР-К 7(8)",315163
89,"89_ОР-К 5(6)",315165
801,"801_Гитара срок 5(6) лет Общеразвивающая",315217
59,"59_ГИТАРА 17",315311
20911,"20911_Гитара",315401
20883,"20883_Гитара (4 часа в неделю)",315438
20,"20_Гитара",315627
37,"37_Гитара",315771
107,"107_Гитара (о/р, 5 лет, 2014 г. и ранее)",315792
40,"40_Гитара",316064
